judge,hr_coil_id,ap_plant,ap_prod_id,ap_date,ap_shift,ap_thick,ap_width,ap_line_speed
양품,F679904,1공장,A37450,2025-07-31,C,3.92,1257,33.7
양품,F679914,1공장,A37451,2025-07-31,C,3.9,1260,33.8
양품,F679924,1공장,A37452,2025-07-31,C,3.9,1258,34
양품,F679934,1공장,A37453,2025-07-31,C,3.9,1257,34.2
양품,F679944,1공장,A37454,2025-07-31,C,3.9,1258,34.2
양품,F679954,1공장,A37455,2025-07-31,C,3.9,1258,34.2
양품,F679964,1공장,A37456,2025-07-31,C,3.9,1257,34.2
양품,F679974,1공장,A37457,2025-07-31,C,3.89,1256,34.2
양품,F679984,1공장,A37458,2025-07-31,C,3.87,1258,34.6
양품,F679994,2공장,Y5263,2025-07-30,B,2.92,1258,42.6
양품,F680004,2공장,Y5264,2025-07-30,B,2.83,1258,48
양품,F680014,2공장,Y5265,2025-07-30,B,2.82,1259,48.5
양품,F680024,2공장,Y5266,2025-07-30,B,2.94,1259,49
양품,F680034,2공장,Y5267,2025-07-30,B,2.92,1259,48.3
양품,F680044,2공장,Y5268,2025-07-30,B,2.94,1258,47.3
양품,F680054,2공장,Y5269,2025-07-30,B,2.93,1259,47
양품,F680064,2공장,Y5270,2025-07-30,B,2.93,1259,47
양품,F680074,2공장,Y5271,2025-07-30,B,2.9,1260,47
양품,F680084,2공장,Y5272,2025-07-01,A,2.9,1259,41.3
양품,F680094,2공장,Y5273,2025-07-30,B,2.9,1260,47
양품,F680104,2공장,Y5274,2025-07-30,B,2.92,1258,42.57
양품,F680114,2공장,Y5275,2025-07-30,B,2.92,1260,41.6
양품,F680124,2공장,Y5276,2025-07-30,B,2.9,1258,47
양품,F680134,2공장,Y5277,2025-07-30,B,2.9,1258,47
양품,F680144,2공장,X12678,2025-07-30,C,2.93,1259,49
양품,F680154,2공장,Y5287,2025-07-31,A,2.93,1260,47.9
양품,F680164,2공장,Y5288,2025-07-31,A,2.93,1259,47
양품,F680174,2공장,Y5289,2025-07-31,A,2.92,1260,47
양품,F680184,2공장,X12679,2025-07-30,C,2.93,1259,49
양품,F680194,2공장,Y5290,2025-07-31,A,2.94,1260,47
양품,F680204,2공장,Y5291,2025-07-01,A,2.9,1260,43.4
양품,F680214,2공장,Y5292,2025-07-30,B,2.91,1260,44.9
양품,F680224,1공장,C9657,2025-07-04,D,2.9,1259,40.8
양품,F680234,2공장,Y5423,2025-07-04,B,2.9,1260,48.7
양품,F680244,2공장,Y5424,2025-07-04,B,2.92,1258,42.57
양품,F680254,2공장,Y5425,2025-07-04,B,2.92,1260,45.8
양품,F680264,2공장,Y5426,2025-07-04,B,2.9,1257,49
양품,F680274,2공장,Y5427,2025-07-04,B,2.9,1260,49.8
양품,F680284,2공장,Y5428,2025-07-04,B,2.93,1259,42.57
양품,F680294,2공장,Y5293,2025-07-30,B,2.92,1258,42.57
양품,F680304,2공장,Y5294,2025-07-30,B,2.92,1256,42.57
양품,F680314,2공장,X12698,2025-07-02,C,2.85,1050,50
양품,F680324,2공장,X12699,2025-07-02,C,2.88,1047,50
양품,F680334,2공장,X12700,2025-07-02,C,2.88,1047,50
양품,F680344,2공장,X12701,2025-07-02,C,2.88,1048,50
양품,F680354,2공장,X12822,2025-07-04,D,2.94,1019,50
양품,F680364,2공장,X12821,2025-07-04,D,2.96,1019,48.6
양품,F680374,2공장,X12772,2025-07-02,C,2.9,1015,47.2
양품,F680384,2공장,X12820,2025-07-04,D,2.94,1019,50
양품,F680394,2공장,X12819,2025-07-04,D,2.94,1019,50
양품,F680404,2공장,X12826,2025-07-04,D,2.93,1019,50
양품,F680414,2공장,X12818,2025-07-04,D,2.96,1019,48.6
양품,F680424,2공장,X12815,2025-07-04,D,2.94,1019,50
양품,F680434,2공장,X12817,2025-07-04,D,2.95,1019,50
양품,F680444,2공장,X12809,2025-07-04,D,2.93,1020,50
양품,F680454,2공장,X12810,2025-07-04,D,2.92,1019,50
양품,F680464,2공장,Y5278,2025-07-02,D,2.88,1040,50
양품,F680474,2공장,Y5299,2025-07-30,B,2.92,1040,48.8
양품,F680484,2공장,Y5300,2025-07-30,B,2.91,1040,49
양품,F680494,2공장,Y5301,2025-07-31,A,2.91,1039,41.3
양품,F680504,1공장,C9658,2025-07-02,C,2.9,1040,50
양품,F680514,2공장,Y5302,2025-07-31,A,2.9,1038,49.4
양품,F680524,1공장,C9659,2025-07-02,C,2.87,1040,50
양품,F680534,2공장,Y5321,2025-07-31,A,2.86,1040,49
양품,F680544,2공장,Y5326,2025-07-31,A,2.89,1040,48
양품,F680554,2공장,Y5327,2025-07-31,A,2.91,1040,48
양품,F680564,2공장,Y5410,2025-07-03,C,2.9,1040,50
양품,F680574,2공장,Y5325,2025-07-31,A,2.89,1039,48
양품,F680584,1공장,A37459,2025-07-31,C,3.9,1258,34.9
양품,F680594,1공장,A37460,2025-07-31,C,3.9,1257,35
양품,F680604,1공장,A37461,2025-07-31,C,3.9,1255,35
양품,F680614,1공장,A37582,2025-07-02,A,3.05,1259,43
양품,F680624,1공장,A37583,2025-07-02,A,3.14,1259,43.8
양품,F680634,1공장,A37584,2025-07-02,A,3.11,1260,44
양품,F680644,1공장,A37585,2025-07-02,A,3.07,1257,43.5
양품,F680654,1공장,C9647,2025-07-01,A,3.05,1259,42.6
양품,F680664,1공장,A37586,2025-07-02,A,3.14,1255,43.4
양품,F680674,1공장,A37587,2025-07-02,A,3.1,1257,43.4
양품,F680684,1공장,A37588,2025-07-02,A,3.1,1257,43.6
양품,F680694,1공장,A37589,2025-07-02,A,3.09,1258,43.3
양품,F680704,1공장,A37590,2025-07-03,A,3.12,1256,39.7
양품,F680714,1공장,A37591,2025-07-02,A,3.11,1258,43
양품,F680724,1공장,A37592,2025-07-02,A,3.1,1257,42.5
양품,F680734,1공장,A37677,2025-07-03,A,3.12,1259,41.4
양품,F680744,1공장,A37678,2025-07-03,A,3.11,1260,41.7
양품,F680754,1공장,A37679,2025-07-03,A,3.12,1260,41.9
양품,F680764,1공장,A37680,2025-07-03,D,3.11,1260,42.1
양품,F680774,1공장,A37681,2025-07-03,D,3.1,1259,42.3
양품,F680784,1공장,A37682,2025-07-03,D,3.12,1260,42.3
양품,F680794,1공장,A37683,2025-07-03,D,3.13,1260,42.6
양품,F680804,1공장,A37684,2025-07-03,D,3.11,1260,42.1
양품,F680814,1공장,A37593,2025-07-02,A,3.09,1257,41.9
양품,F680824,1공장,A37594,2025-07-02,A,3.11,1257,41.4
양품,F680834,1공장,A37595,2025-07-02,A,3.1,1257,42
양품,F680844,1공장,A37596,2025-07-02,A,3.12,1257,41.1
양품,F680854,1공장,A37553,2025-07-01,B,2.9,1260,43.4
양품,F680864,1공장,A37554,2025-07-01,B,2.9,1261,43.6
양품,F680874,1공장,A37555,2025-07-01,B,2.88,1261,39.9
양품,F680884,1공장,A37556,2025-07-01,B,2.9,1260,39.4
양품,F680904,1공장,A37685,2025-07-03,D,3.11,1260,42.1
양품,F680914,1공장,A37686,2025-07-03,D,3.1,1260,42.5
양품,F680924,1공장,A37687,2025-07-03,D,3.11,1260,37.8
양품,F680934,1공장,A37688,2025-07-03,D,3.11,1258,32.3
양품,F680944,1공장,A37689,2025-07-03,D,3.08,1259,40.6
양품,F680954,1공장,A37690,2025-07-03,D,3.11,1260,41.5
양품,F680964,1공장,A37691,2025-07-03,D,3.09,1261,41.9
양품,F680974,1공장,A37692,2025-07-03,D,3.09,1260,41.9
양품,F680984,1공장,A37693,2025-07-03,D,3.09,1261,42.2
양품,F680994,1공장,A37694,2025-07-03,D,3.09,1260,42.3
양품,F681004,1공장,A37695,2025-07-03,D,3.08,1261,42.2
양품,F681014,1공장,A37696,2025-07-03,D,3.09,1259,42.3
양품,F681024,1공장,A37697,2025-07-03,D,3.11,1261,42.5
양품,F681034,1공장,A37698,2025-07-03,D,3.07,1260,42.7
양품,F681044,1공장,A37699,2025-07-03,D,3.1,1261,43.6
양품,F681054,1공장,A37700,2025-07-03,D,3.09,1259,43.3
양품,F681064,1공장,A37701,2025-07-03,D,3.11,1260,43.2
양품,F681074,1공장,A37569,2025-07-01,B,2.88,1261,43.9
양품,F681084,1공장,A37570,2025-07-01,B,2.88,1262,43.7
양품,F681094,1공장,A37571,2025-07-01,B,2.89,1260,43.8
양품,F681104,1공장,A37572,2025-07-01,B,2.89,1262,43.8
양품,F681114,1공장,A37573,2025-07-01,B,2.88,1260,43.9
양품,F681124,1공장,A37574,2025-07-01,B,2.88,1262,36.5
양품,F681134,1공장,A37575,2025-07-01,B,2.88,1261,31.1
양품,F681144,1공장,A37576,2025-07-01,B,2.9,1260,36.7
양품,F681154,2공장,X12811,2025-07-04,D,2.91,1023,50
양품,F681164,2공장,X12812,2025-07-04,D,2.92,1023,50
양품,F681174,2공장,X12814,2025-07-04,D,2.91,1023,50
양품,F681184,2공장,X12787,2025-07-03,A,2.9,1023,50
양품,F681194,2공장,X12788,2025-07-03,A,2.92,1023,50
양품,F681204,2공장,X12789,2025-07-03,D,2.89,1049,50
양품,F681214,2공장,X12790,2025-07-03,D,2.92,1023,50
양품,F681224,2공장,X12791,2025-07-03,D,2.94,1023,50
양품,F681234,2공장,X12833,2025-07-04,C,2.95,1020,49.5
양품,F681244,2공장,X12813,2025-07-04,D,2.92,1019,50
양품,F681254,2공장,X12792,2025-07-03,D,2.91,1023,50
양품,F681264,2공장,X12816,2025-07-04,D,2.97,1019,50
양품,F681274,2공장,X12793,2025-07-03,D,2.93,1023,50
양품,F681284,2공장,X12794,2025-07-03,D,2.93,1023,50
양품,F681304,1공장,A37485,2025-07-31,B,3.88,1037,35.9
양품,F681314,1공장,A37486,2025-07-31,B,3.9,1036,39.7
양품,F681324,1공장,A37487,2025-07-31,B,3.9,1037,39.8
양품,F681334,1공장,A37609,2025-07-02,A,3.91,1037,40
양품,F681344,1공장,A37610,2025-07-02,A,3.92,1039,40.1
양품,F681364,2공장,Y5303,2025-07-31,A,2.92,1041,46.2
양품,F681374,2공장,Y5304,2025-07-31,A,2.91,1041,49.1
양품,F681384,2공장,Y5305,2025-07-31,A,2.9,1040,50
양품,F681394,2공장,Y5306,2025-07-31,A,2.9,1040,48.6
양품,F681404,2공장,Y5307,2025-07-31,A,2.91,1040,48
양품,F681414,2공장,Y5308,2025-07-31,A,2.91,1040,48
양품,F681424,2공장,Y5260,2025-07-30,A,2.93,1037,49.8
양품,F681434,2공장,Y5251,2025-07-30,A,2.9,1037,50
양품,F681444,2공장,Y5252,2025-07-30,A,2.91,1040,50
양품,F681464,2공장,Y5324,2025-07-31,A,2.92,1040,48.7
양품,F681474,2공장,Y5323,2025-07-31,A,2.93,1040,49
양품,F681484,2공장,Y5322,2025-07-31,A,2.92,1040,49
양품,F681494,2공장,Y5366,2025-07-03,A,2.91,1040,50
양품,F681504,2공장,Y5328,2025-07-31,A,2.92,1040,48
양품,F681514,2공장,Y5411,2025-07-03,C,2.91,1040,50
양품,F681524,2공장,Y5412,2025-07-03,C,2.93,1040,50
양품,F681534,2공장,Y5255,2025-07-30,A,2.91,1039,49
양품,F681544,2공장,Y5256,2025-07-30,A,2.93,1040,50
양품,F681564,2공장,Y5253,2025-07-30,A,2.94,1039,50
양품,F682304,1공장,A37661,2025-07-02,C,3.89,1260,33.8
양품,F682314,1공장,A37662,2025-07-02,C,3.88,1260,35.9
양품,F682324,1공장,A37663,2025-07-02,C,3.9,1260,36.3
양품,F682334,1공장,A37664,2025-07-02,C,3.9,1260,35.9
양품,F682344,1공장,A37665,2025-07-02,C,3.9,1259,35.9
양품,F682354,1공장,C9649,2025-07-03,A,3.06,1258,43
양품,F682364,1공장,A37702,2025-07-03,D,3.1,1260,42.9
양품,F682384,2공장,Y5462,2025-07-04,C,2.9,1260,46.5
양품,F682414,2공장,Y5463,2025-07-04,C,2.87,1261,47.7
양품,F682424,2공장,Y5464,2025-07-04,C,2.91,1259,48
양품,F682434,2공장,Y5465,2025-07-04,C,2.91,1259,48
양품,F682444,2공장,Y5466,2025-07-04,C,2.91,1259,48
양품,F682454,2공장,Y5429,2025-07-04,B,2.91,1258,42.57
양품,F682464,2공장,Y5430,2025-07-04,B,2.91,1258,45
양품,F682474,2공장,Y5431,2025-07-04,B,2.92,1257,49
양품,F682484,1공장,A37703,2025-07-03,D,3.11,1258,42.5
양품,F682494,2공장,Y5467,2025-07-04,C,2.93,1260,48
양품,F682504,2공장,Y5468,2025-07-04,C,2.93,1260,48
양품,F682514,2공장,Y5469,2025-07-04,C,2.92,1259,48
양품,F682524,2공장,Y5470,2025-07-04,C,2.91,1260,45.8
양품,F682534,2공장,Y5471,2025-07-04,C,2.9,1260,47.4
양품,F682544,2공장,Y5472,2025-07-04,C,2.89,1259,48
양품,F682554,2공장,Y5473,2025-07-07,B,2.92,1259,46.6
양품,F682564,2공장,Y5474,2025-07-04,C,2.9,1259,46.4
양품,F682574,2공장,Y5475,2025-07-04,C,2.91,1260,47.7
양품,F682584,2공장,Y5476,2025-07-04,C,2.9,1258,49
양품,F682594,2공장,Y5477,2025-07-04,C,2.91,1260,41
양품,F682604,2공장,Y5478,2025-07-04,C,2.88,1260,45.2
양품,F682644,1공장,A37666,2025-07-02,C,3.87,1258,35.9
양품,F682724,2공장,Y5262,2025-07-30,B,3.31,1258,37.7
양품,F682734,1공장,A37426,2025-07-31,A,2.87,1255,43.2
양품,F682744,1공장,A37801,2025-07-04,D,2.91,1260,43.2
양품,F682754,1공장,A37577,2025-07-01,B,2.9,1259,43
양품,F682764,1공장,A37578,2025-07-01,B,2.85,1259,43.7
양품,F682774,1공장,A37579,2025-07-02,A,2.88,1260,44.1
양품,F682784,1공장,A37802,2025-07-04,D,2.87,1260,43.2
양품,F682794,1공장,A37803,2025-07-04,D,2.89,1259,43.2
양품,F682804,1공장,A37804,2025-07-04,D,2.9,1261,43.2
양품,F682814,1공장,A37805,2025-07-04,D,2.91,1261,43.1
양품,F682824,1공장,A37806,2025-07-04,D,2.91,1261,43.2
양품,F682834,1공장,A37807,2025-07-04,D,2.88,1260,43.2
양품,F682844,1공장,A37808,2025-07-04,D,2.89,1261,34.8
양품,F682854,1공장,A37809,2025-07-04,D,2.89,1260,35
양품,F682944,1공장,A37713,2025-07-03,D,3.37,1040,42.3
양품,F682954,1공장,A37715,2025-07-03,C,3.4,1037,42.5
양품,F682964,1공장,A37716,2025-07-03,C,3.39,1037,42.9
양품,F682974,1공장,A37616,2025-07-02,A,3.9,1038,39.9
양품,F682984,1공장,A37622,2025-07-02,D,3.9,1039,37.2
양품,F682994,1공장,A37623,2025-07-02,D,3.92,1038,37.4
양품,F683004,1공장,A37614,2025-07-02,A,3.92,1038,39.5
양품,F683014,1공장,A37615,2025-07-02,A,3.9,1036,39.7
양품,F683024,1공장,A37621,2025-07-02,D,3.91,1038,37.2
양품,F683034,1공장,A37617,2025-07-02,D,3.91,1037,38.5
양품,F683044,1공장,A37620,2025-07-02,D,3.91,1038,37.2
양품,F683054,1공장,A37624,2025-07-02,D,3.9,1039,37.8
양품,F683124,1공장,A37706,2025-07-03,D,3.39,1038,42
양품,F683134,1공장,A37718,2025-07-03,C,3.38,1037,43.8
양품,F683144,1공장,A37719,2025-07-03,C,3.38,1037,43.6
양품,F683154,1공장,A37712,2025-07-03,D,3.39,1039,42.2
양품,F683164,1공장,A37720,2025-07-03,C,3.37,1038,42.6
양품,F683174,1공장,A37721,2025-07-03,C,3.4,1038,42.3
양품,F683184,1공장,A37714,2025-07-03,D,3.4,1039,42.4
양품,F683194,1공장,A37722,2025-07-03,C,3.4,1038,42.2
양품,F683204,1공장,A37707,2025-07-03,D,3.37,1039,41.7
양품,F683214,1공장,A37708,2025-07-03,D,3.37,1038,42.2
양품,F683224,1공장,A37709,2025-07-03,D,3.39,1039,42.2
양품,F683234,1공장,A37704,2025-07-03,D,3.41,1038,41.4
양품,F683244,1공장,A37710,2025-07-03,D,3.38,1040,41.8
양품,F683254,1공장,A37705,2025-07-03,D,3.37,1038,42
양품,F683264,1공장,A37711,2025-07-03,D,3.37,1039,41.9
양품,F683274,1공장,A37723,2025-07-03,C,3.36,1037,42.3
양품,F683384,1공장,A37632,2025-07-02,D,4.88,1262,25.2
양품,F683394,1공장,A37633,2025-07-02,D,4.87,1260,26.9
양품,F683404,1공장,C9671,2025-07-03,A,2.9,1242,44.3
양품,F683414,1공장,C9672,2025-07-03,A,2.91,1242,43.6
양품,F683424,1공장,C9673,2025-07-03,A,2.88,1243,43.3
양품,F683434,1공장,C9674,2025-07-03,A,2.91,1241,42.57
양품,F683444,1공장,C9675,2025-07-03,A,2.9,1242,44.3
양품,F683454,1공장,C9676,2025-07-03,A,2.91,1243,44.3
양품,F683464,1공장,A37778,2025-07-04,B,3.9,1258,34.3
양품,F683474,1공장,A37667,2025-07-02,C,3.92,1258,35.9
양품,F683484,1공장,A37634,2025-07-02,D,4.88,1259,27.5
양품,F683494,1공장,A37635,2025-07-02,D,4.88,1259,27.5
양품,F683504,1공장,A37636,2025-07-02,C,4.87,1260,27.5
양품,F683514,1공장,A37637,2025-07-02,C,4.85,1260,28
양품,F683524,1공장,A37638,2025-07-02,C,4.87,1259,28.1
양품,F683534,1공장,A37639,2025-07-02,C,4.85,1260,27.9
양품,F683544,1공장,A37640,2025-07-02,C,4.87,1259,28
양품,F683554,1공장,A37641,2025-07-02,C,4.85,1260,28.4
양품,F683564,1공장,A37826,2025-07-05,B,2.88,1258,40.8
양품,F683584,1공장,A37898,2025-07-06,B,2.9,1261,42.4
양품,F683594,1공장,C9656,2025-07-04,C,2.89,1262,41.2
양품,F683604,1공장,A37899,2025-07-06,B,2.91,1259,43.3
양품,F683614,1공장,A37952,2025-07-07,B,2.88,1259,43.9
양품,F683624,1공장,A37953,2025-07-07,B,2.88,1258,44
양품,F683634,1공장,A37954,2025-07-07,B,2.88,1260,43.6
양품,F683644,1공장,A37955,2025-07-07,B,2.88,1260,44
양품,F683654,1공장,A37956,2025-07-07,B,2.88,1260,44
양품,F683664,1공장,C9677,2025-07-03,A,2.89,1243,42.57
양품,F683674,1공장,C9678,2025-07-03,A,2.91,1243,44.2
양품,F683694,1공장,A37958,2025-07-07,B,2.89,1261,44
양품,F683704,1공장,A37959,2025-07-07,B,2.9,1260,43.9
양품,F683714,1공장,A37960,2025-07-07,B,2.89,1260,44
양품,F683724,1공장,A37961,2025-07-07,B,2.89,1259,44
양품,F683744,1공장,A37810,2025-07-04,D,2.89,1259,43.2
양품,F683754,1공장,A37963,2025-07-07,B,2.9,1260,43.9
양품,F683764,1공장,A37964,2025-07-07,B,2.9,1259,44.1
양품,F683774,2공장,Y5479,2025-07-04,C,2.88,1260,19.4
양품,F683784,2공장,Y5480,2025-07-05,B,2.92,1258,42.57
양품,F683814,1공장,A37779,2025-07-04,B,3.91,1259,34.8
양품,F683824,1공장,A37780,2025-07-04,B,3.9,1258,34.8
양품,F683834,1공장,A37668,2025-07-02,C,3.88,1258,35.9
양품,F683844,1공장,A37669,2025-07-02,C,3.9,1258,35.9
양품,F683854,1공장,A37781,2025-07-04,B,3.9,1260,34.7
양품,F683864,1공장,A37670,2025-07-02,C,3.92,1259,35.9
양품,F683874,1공장,A37671,2025-07-02,C,3.9,1259,35.9
양품,F683884,1공장,A37782,2025-07-04,B,3.91,1257,34.8
양품,F683894,1공장,A37642,2025-07-02,C,4.9,1259,28.4
양품,F683904,1공장,A37643,2025-07-02,C,4.87,1258,28.3
양품,F683914,1공장,A37644,2025-07-02,C,4.9,1260,28.3
양품,F683924,1공장,A37645,2025-07-02,C,4.9,1257,28.4
양품,F683934,1공장,A37646,2025-07-02,C,4.89,1258,28
양품,F683944,1공장,A37647,2025-07-02,C,4.87,1257,28.7
양품,F683954,1공장,A37648,2025-07-02,C,4.87,1258,29.4
양품,F683964,1공장,A37649,2025-07-02,C,4.9,1257,29.2
양품,F683974,1공장,A37650,2025-07-02,C,4.9,1258,29.2
양품,F683984,1공장,A37651,2025-07-02,C,4.88,1259,29.2
양품,F683994,1공장,A37652,2025-07-02,C,4.9,1258,29.2
양품,F684004,1공장,A37653,2025-07-02,C,4.89,1257,29.2
양품,F684014,1공장,A37672,2025-07-02,C,3.89,1258,35.9
양품,F684024,1공장,A37673,2025-07-02,C,3.9,1258,35.9
양품,F684034,1공장,A37674,2025-07-02,C,3.9,1258,42.57
양품,F684044,1공장,A37675,2025-07-03,A,3.92,1258,34.8
양품,F684054,1공장,A37676,2025-07-03,A,3.87,1260,34.8
양품,F684074,2공장,X12758,2025-07-02,D,2.89,1023,49.9
양품,F684084,2공장,X12773,2025-07-03,A,2.9,1023,50
양품,F684094,2공장,X12759,2025-07-02,D,2.92,1023,50
양품,F684104,2공장,X12760,2025-07-02,D,2.91,1024,48.3
양품,F684114,2공장,X12761,2025-07-03,A,2.94,1023,50
양품,F684124,2공장,X12762,2025-07-03,A,2.94,1023,50
양품,F684134,2공장,X12763,2025-07-03,A,2.96,1023,50
양품,F684144,2공장,X12764,2025-07-03,A,2.92,1023,50
양품,F684154,2공장,X12765,2025-07-03,A,2.94,1023,50
양품,F684164,2공장,X12766,2025-07-03,A,2.92,1023,50
양품,F684174,2공장,X12767,2025-07-03,A,2.94,1023,50
양품,F684184,2공장,X12768,2025-07-03,A,2.93,1023,50
양품,F684194,2공장,X12769,2025-07-03,A,2.92,1023,50
양품,F684204,2공장,X12770,2025-07-03,A,2.93,1023,50
양품,F684214,2공장,X12771,2025-07-03,A,2.92,1023,50
양품,F684224,2공장,X12774,2025-07-03,A,2.95,1023,50
양품,F684234,2공장,X12775,2025-07-03,A,2.93,1023,50
양품,F684244,2공장,X12776,2025-07-03,A,2.93,1023,50
양품,F684254,2공장,X12777,2025-07-03,A,2.93,1023,50
양품,F684264,2공장,X12778,2025-07-03,A,2.93,1023,50
양품,F684274,2공장,X12779,2025-07-03,A,2.93,1023,50
양품,F684284,2공장,X12780,2025-07-03,A,2.93,1023,50
양품,F684294,2공장,X12781,2025-07-03,A,2.91,1023,50
양품,F684304,2공장,X12782,2025-07-03,A,2.93,1023,50
양품,F684314,2공장,X12752,2025-07-02,C,2.87,1023,48.1
양품,F684324,2공장,X12783,2025-07-03,D,2.96,1019,46.6
양품,F684354,2공장,Y5382,2025-07-03,C,2.91,1040,50
양품,F684364,2공장,Y5383,2025-07-03,D,2.85,1040,50
양품,F684374,2공장,Y5384,2025-07-03,D,2.89,1040,50
양품,F684384,2공장,Y5385,2025-07-03,C,2.87,1040,49.7
양품,F684394,2공장,Y5386,2025-07-03,C,2.91,1040,50
양품,F684404,2공장,Y5387,2025-07-03,C,2.92,1040,50
양품,F684414,2공장,Y5388,2025-07-03,C,2.89,1037,50
양품,F684424,2공장,Y5345,2025-07-02,C,3.9,1040,37
양품,F684474,2공장,Y5346,2025-07-02,C,3.88,1038,36.9
양품,F684484,2공장,Y5352,2025-07-02,C,3.08,1039,41.2
양품,F684504,1공장,A37742,2025-07-03,C,4.85,1038,31.2
양품,F684514,1공장,A37743,2025-07-03,C,4.9,1037,31.1
양품,F684524,2공장,Y5349,2025-07-02,C,3.87,1040,32.9
양품,F684534,2공장,Y5413,2025-07-03,C,2.88,1040,50
양품,F684544,2공장,Y5414,2025-07-03,C,2.86,1040,50
양품,F684554,1공장,A37654,2025-07-02,C,4.85,1258,29.2
양품,F684564,1공장,A37655,2025-07-02,C,4.85,1258,29.5
양품,F684574,1공장,A37656,2025-07-02,C,4.87,1258,29.3
양품,F684584,1공장,A37657,2025-07-02,C,4.9,1258,29.2
양품,F684594,1공장,C9660,2025-07-03,A,3.11,1244,40.9
양품,F684604,1공장,C9665,2025-07-03,A,3.12,1243,40.9
양품,F684614,1공장,C9666,2025-07-03,A,3.12,1243,41.6
양품,F684624,1공장,C9667,2025-07-03,A,3.1,1243,42.5
양품,F684634,1공장,C9668,2025-07-03,A,3.13,1243,42
양품,F684644,1공장,C9661,2025-07-03,A,3.13,1244,44
양품,F684654,1공장,C9662,2025-07-03,A,3.14,1244,44.3
양품,F684664,1공장,C9663,2025-07-03,A,3.11,1241,43.1
양품,F684674,1공장,C9669,2025-07-03,A,3.12,1243,39.2
양품,F684684,1공장,C9664,2025-07-03,A,3.1,1243,44.2
양품,F684894,2공장,X12756,2025-07-02,C,2.9,1240,45
양품,F684904,2공장,X12757,2025-07-02,C,2.9,1240,43.5
양품,F684924,1공장,A37581,2025-07-02,A,2.9,1259,44
양품,F684934,1공장,A37566,2025-07-01,B,2.88,1261,44
양품,F684944,1공장,A37511,2025-07-01,D,3.37,1260,38.7
양품,F684954,1공장,A37508,2025-07-01,D,3.37,1257,38.6
양품,F684964,1공장,A37512,2025-07-01,D,3.37,1257,38.9
양품,F684974,1공장,A37513,2025-07-01,D,3.36,1260,39.1
양품,F684984,1공장,A37773,2025-07-04,B,3.89,1260,28.6
양품,F684994,1공장,A37774,2025-07-04,B,3.92,1260,33.6
양품,F685004,1공장,A37775,2025-07-04,B,3.9,1260,34.8
양품,F685014,1공장,A37776,2025-07-04,B,3.85,1259,34.6
양품,F685024,1공장,A37777,2025-07-04,B,3.87,1259,34.4
양품,F685034,1공장,A37811,2025-07-04,D,2.89,1260,43.3
양품,F685044,1공장,A37885,2025-07-06,B,2.85,1260,43.7
양품,F685054,1공장,A37557,2025-07-01,B,2.85,1261,43.5
양품,F685064,1공장,A37558,2025-07-01,B,2.87,1260,43.6
양품,F685074,1공장,A37886,2025-07-06,B,2.88,1261,43.7
양품,F685084,1공장,A37887,2025-07-06,B,2.89,1260,43.8
양품,F685094,1공장,A37888,2025-07-06,B,2.9,1262,43.8
양품,F685104,1공장,A37889,2025-07-06,B,2.9,1262,43.8
양품,F685114,1공장,A37965,2025-07-07,B,2.88,1263,34.6
양품,F685144,1공장,A37509,2025-07-03,A,2.89,1260,44.1
양품,F685154,1공장,A37890,2025-07-06,B,2.88,1261,43.7
양품,F685164,1공장,A37514,2025-07-01,D,3.85,1255,34.6
양품,F685294,1공장,A37530,2025-07-01,D,3.92,1257,42.57
양품,F685334,2공장,X12795,2025-07-03,D,2.92,1023,50
양품,F685344,2공장,X12796,2025-07-03,D,2.91,1023,50
양품,F685354,2공장,X12797,2025-07-03,D,2.94,1023,50
양품,F685364,2공장,X12798,2025-07-03,D,2.89,1022,50
양품,F685374,2공장,X12799,2025-07-03,D,2.87,1022,50
양품,F685384,2공장,X12800,2025-07-03,D,2.91,1022,50
양품,F685394,2공장,X12801,2025-07-03,D,2.92,1023,50
양품,F685404,2공장,X12802,2025-07-03,D,2.89,1023,50
양품,F685414,2공장,X12803,2025-07-03,D,2.89,1023,50
양품,F685424,2공장,X12804,2025-07-03,D,2.9,1022,50
양품,F685434,2공장,X12805,2025-07-04,D,2.88,1023,49.7
양품,F685444,2공장,X12806,2025-07-04,D,2.87,1023,50
양품,F685454,2공장,X12807,2025-07-04,D,2.88,1022,50
양품,F685464,2공장,Y5358,2025-07-02,C,2.88,1035,49.3
