sm_plant,charge_id,steel_grade,steel_usage,delta_ferrite,ingre_cr,ingre_ni,ingre_s,cast_date,cc_gubun,tundish_temp,mlac_ratio,slab_no,slab_gubun,slab_grind
2공장,CH48337,C12,RJ1,63,18.24,8.65,0.02,2025-07-03,2연주,1481,79,211,C,HSHS
2공장,CH48337,C12,RJ1,63,18.24,8.65,0.02,2025-07-03,2연주,1481,79,311,C,HSHS
2공장,CH48337,C12,RJ1,63,18.24,8.65,0.02,2025-07-03,2연주,1481,79,411,C,HSHS
2공장,CH48338,C12,RJ1,67,18.29,8.67,0.01,2025-07-03,1연주,1495,96.3,111,C,HSHS
2공장,CH48338,C12,RJ1,67,18.29,8.67,0.01,2025-07-03,1연주,1495,96.3,211,C,HSHS
2공장,CH48338,C12,RJ1,67,18.29,8.67,0.01,2025-07-03,1연주,1495,96.3,511,C,HSHS
2공장,CH48338,C12,RJ1,67,18.29,8.67,0.01,2025-07-03,2연주,1495,96.3,311,C,HSHS
2공장,CH48338,C12,RJ1,67,18.29,8.67,0.01,2025-07-03,2연주,1495,96.3,411,C,HSHS
2공장,CH48338,C12,RJ1,67,18.29,8.67,0.01,2025-07-03,2연주,1495,96.3,611,C,HSHS
2공장,CH48339,C12,RJ1,74,18.25,8.62,0.01,2025-07-03,1연주,1491,98,511,C,HSHS
2공장,CH48339,C12,RJ1,74,18.25,8.62,0.01,2025-07-03,2연주,1491,98,311,C,HSHS
2공장,CH48339,C12,RJ1,74,18.25,8.62,0.01,2025-07-03,2연주,1491,98,411,C,HSHS
2공장,CH48339,C12,RJ2,74,18.25,8.62,0.01,2025-07-03,2연주,1491,98,111,C,HSHS
2공장,CH48339,C12,RJ2,74,18.25,8.62,0.01,2025-07-03,2연주,1491,98,211,C,HSHS
2공장,CH48340,C12,RJ1,79,18.23,8.61,0.02,2025-07-03,1연주,1488,98.8,111,C,HSHS
2공장,CH48340,C12,RJ1,79,18.23,8.61,0.02,2025-07-03,1연주,1488,98.8,211,C,HSHS
2공장,CH48340,C12,RJ1,79,18.23,8.61,0.02,2025-07-03,1연주,1488,98.8,411,C,HSHS
2공장,CH48340,C12,RJ1,79,18.23,8.61,0.02,2025-07-03,1연주,1488,98.8,511,C,HSHS
2공장,CH48340,C12,RJ1,79,18.23,8.61,0.02,2025-07-03,2연주,1488,98.8,311,C,HSHS
2공장,CH48341,C12,RJ1,84,18.47,8.71,0.02,2025-07-03,1연주,1481,96,111,C,HSHS
2공장,CH48341,C12,RJ1,84,18.47,8.71,0.02,2025-07-03,1연주,1481,96,211,C,HSHS
2공장,CH48341,C12,RJ1,84,18.47,8.71,0.02,2025-07-03,2연주,1481,96,311,C,HSHS
2공장,CH48341,C12,RJ1,84,18.47,8.71,0.02,2025-07-03,2연주,1481,96,411,C,HSHS
2공장,CH48341,C12,RJ1,84,18.47,8.71,0.02,2025-07-03,2연주,1481,96,511,C,HSHS
2공장,CH48341,C12,RJ1,84,18.47,8.71,0.02,2025-07-03,2연주,1481,96,611,C,HSHS
2공장,CH48341,C12,RJ1,84,18.47,8.71,0.02,2025-07-03,2연주,1481,96,711,C,HSHS
2공장,CH48342,C13,Other,71,18.21,8.29,0.02,2025-07-03,1연주,1488,96.6,211,C,HSHS
2공장,CH48343,C13,Other,80,18.24,8.23,0.02,2025-07-03,2연주,1482,98.8,311,C,HSHS
2공장,CH48346,C13,RJ1,74,18.33,8.3,0.02,2025-07-03,1연주,1481,98.5,511,C,HSHS
2공장,CH48347,C13,Other,71,18.28,8.23,0.02,2025-07-03,1연주,1478,99.6,511,C,HSHS
2공장,CH48347,C13,Other,71,18.28,8.23,0.02,2025-07-03,1연주,1478,99.6,611,C,HSHS
2공장,CH48347,C13,RZ1,71,18.28,8.23,0.02,2025-07-03,1연주,1478,99.6,311,C,HSHS
2공장,CH48347,C13,RZ1,71,18.28,8.23,0.02,2025-07-03,1연주,1478,99.6,411,C,HSHS
2공장,CH48347,C13,RZ6,71,18.28,8.23,0.02,2025-07-03,2연주,1478,99.6,211,C,HSHS
2공장,CH48348,C13,Other,73,18.3,8.25,0.04,2025-07-03,1연주,1484,97.1,111,C,HSHS
2공장,CH48348,C13,Other,73,18.3,8.25,0.04,2025-07-03,1연주,1484,97.1,211,C,HSHS
2공장,CH48348,C13,Other,73,18.3,8.25,0.04,2025-07-03,1연주,1484,97.1,411,C,HSHS
2공장,CH48350,C13,RZ6,69,18.27,8.16,0.01,2025-07-03,2연주,1485,99.8,111,C,HSHS
2공장,CH48350,C13,RZ6,69,18.27,8.16,0.01,2025-07-03,2연주,1485,99.8,511,C,HSHS
2공장,CH48351,C13,RJ1,70,18.25,8.18,0.02,2025-07-03,2연주,1486,100,211,C,HSHS
2공장,CH48351,C13,RZ6,70,18.25,8.18,0.02,2025-07-03,1연주,1486,100,411,C,HSHS
2공장,CH48351,C13,RZ6,70,18.25,8.18,0.02,2025-07-03,1연주,1486,100,511,C,HSHS
2공장,CH48351,C13,RZ6,70,18.25,8.18,0.02,2025-07-03,2연주,1486,100,611,C,HSHS
2공장,CH48352,C13,RJ1,73,18.24,8.19,0.01,2025-07-03,1연주,1481,99.8,511,C,HSHS
2공장,CH48352,C13,RJ1,73,18.24,8.19,0.01,2025-07-03,4연주,1481,99.8,411,C,HSHS
2공장,CH48352,C13,RZ1,73,18.24,8.19,0.01,2025-07-03,2연주,1481,99.8,311,C,HSHS
2공장,CH48352,C13,RZ6,73,18.24,8.19,0.01,2025-07-03,2연주,1481,99.8,211,C,HSHS
2공장,CH48352,C13,RZ6,73,18.24,8.19,0.01,2025-07-03,2연주,1481,99.8,611,C,HSHS
2공장,CH48353,C13,RZ6,80,18.39,8.21,0.04,2025-07-03,2연주,1480,100,111,C,HSHS
2공장,CH48353,C13,RZ6,80,18.39,8.21,0.04,2025-07-03,2연주,1480,100,211,C,HSHS
2공장,CH48353,C13,RZ6,80,18.39,8.21,0.04,2025-07-03,2연주,1480,100,411,C,HSHS
2공장,CH48353,C13,RZ6,80,18.39,8.21,0.04,2025-07-03,2연주,1480,100,511,C,HSHS
2공장,CH48354,C13,Other,77,18.23,8.16,0.02,2025-07-04,1연주,1484,99.6,411,C,HSHS
2공장,CH48354,C13,Other,77,18.23,8.16,0.02,2025-07-04,1연주,1484,99.6,511,C,HSHS
2공장,CH48354,C13,Other,77,18.23,8.16,0.02,2025-07-04,3연주,1484,99.6,611,C,HSHS
2공장,CH48354,C13,RZ6,77,18.23,8.16,0.02,2025-07-04,2연주,1484,99.6,211,C,HSHS
2공장,CH48354,C13,RZ6,77,18.23,8.16,0.02,2025-07-04,2연주,1484,99.6,311,C,HSHS
2공장,CH48355,C13,RJ1,76,18.31,8.2,0.05,2025-07-04,2연주,1481,98.2,511,C,HSHS
2공장,CH48355,C13,RJ1,76,18.31,8.2,0.05,2025-07-04,2연주,1481,98.2,611,C,HSHS
2공장,CH48380,C12,RJ2,62,18.23,8.63,0.01,2025-07-05,2연주,1496,93.6,211,C,HSHS
2공장,CH48380,C12,RJ2,62,18.23,8.63,0.01,2025-07-05,2연주,1496,93.6,311,C,HSHS
2공장,CH48380,C12,RJ2,62,18.23,8.63,0.01,2025-07-05,2연주,1496,93.6,411,C,HSHS
2공장,CH48380,C12,RJ2,62,18.23,8.63,0.01,2025-07-05,2연주,1496,93.6,511,C,HSHS
2공장,CH48380,C12,RJ2,62,18.23,8.63,0.01,2025-07-05,2연주,1496,93.6,611,C,HSHS
2공장,CH48381,C13,RJ1,78,18.17,8.19,0.02,2025-07-05,2연주,1493,64.8,211,C,HSHS
2공장,CH48381,C13,RJ1,78,18.17,8.19,0.02,2025-07-05,2연주,1493,64.8,311,C,HSHS
2공장,CH48381,C13,RJ1,78,18.17,8.19,0.02,2025-07-05,2연주,1493,64.8,411,C,HSHS
2공장,CH48381,C13,RJ1,78,18.17,8.19,0.02,2025-07-05,2연주,1493,64.8,511,C,HSHS
2공장,CH48382,C13,RJ1,78,18.39,8.25,0.01,2025-07-05,2연주,1482,72.3,211,C,HSHS
2공장,CH48382,C13,RJ1,78,18.39,8.25,0.01,2025-07-05,2연주,1482,72.3,311,C,HSHS
2공장,CH48382,C13,RJ1,78,18.39,8.25,0.01,2025-07-05,2연주,1482,72.3,411,C,HSHS
2공장,CH48382,C13,RJ1,78,18.39,8.25,0.01,2025-07-05,2연주,1482,72.3,511,C,HSHS
2공장,CH48382,C13,RJ1,78,18.39,8.25,0.01,2025-07-05,2연주,1482,72.3,611,C,HSHS
2공장,CH48382,C13,RZ1,78,18.39,8.25,0.01,2025-07-05,2연주,1482,72.3,111,C,HSHS
2공장,CH48383,C13,Other,72,18.28,8.23,0.01,2025-07-05,2연주,1484,94.4,111,C,HSHS
2공장,CH48383,C13,Other,72,18.28,8.23,0.01,2025-07-05,2연주,1484,94.4,211,C,HSHS
2공장,CH48383,C13,RJ1,72,18.28,8.23,0.01,2025-07-05,2연주,1484,94.4,311,C,HSHS
2공장,CH48383,C13,RJ1,72,18.28,8.23,0.01,2025-07-05,2연주,1484,94.4,411,C,HSHS
2공장,CH48383,C13,RJ1,72,18.28,8.23,0.01,2025-07-05,2연주,1484,94.4,511,C,HSHS
2공장,CH48384,C13,Other,73,18.19,8.21,0.01,2025-07-05,2연주,1483,93.2,211,C,HSHS
2공장,CH48384,C13,Other,73,18.19,8.21,0.01,2025-07-05,2연주,1483,93.2,311,C,HSHS
2공장,CH48384,C13,Other,73,18.19,8.21,0.01,2025-07-05,2연주,1483,93.2,511,C,HSHS
2공장,CH48384,C13,RJ1,73,18.19,8.21,0.01,2025-07-05,2연주,1483,93.2,111,C,HSHS
2공장,CH48385,C13,Other,64,18.21,8.19,0.01,2025-07-05,2연주,1484,92.1,111,C,HSHS
2공장,CH48385,C13,Other,64,18.21,8.19,0.01,2025-07-05,2연주,1484,92.1,311,C,HSHS
2공장,CH48385,C13,Other,64,18.21,8.19,0.01,2025-07-05,2연주,1484,92.1,411,C,HSHS
2공장,CH48385,C13,Other,64,18.21,8.19,0.01,2025-07-05,2연주,1484,92.1,511,C,HSHS
2공장,CH48385,C13,RJ1,64,18.21,8.19,0.01,2025-07-05,2연주,1484,92.1,211,C,HSHS
2공장,CH48386,C13,RJ1,71,18.18,8.22,0.01,2025-07-05,2연주,1481,88.1,211,C,HSHS
2공장,CH48386,C13,RJ1,71,18.18,8.22,0.01,2025-07-05,2연주,1481,88.1,311,C,HSHS
2공장,CH48386,C13,RJ1,71,18.18,8.22,0.01,2025-07-05,2연주,1481,88.1,411,C,HSHS
2공장,CH48386,C13,RJ1,71,18.18,8.22,0.01,2025-07-05,2연주,1481,88.1,511,C,HSHS
2공장,CH48386,C13,RZ1,71,18.18,8.22,0.01,2025-07-05,2연주,1481,88.1,111,C,HSHS
2공장,CH48387,C12,RJ2,72,18.21,8.62,0.02,2025-07-05,2연주,1488,96.1,211,C,HSHS
2공장,CH48387,C12,RJ2,72,18.21,8.62,0.02,2025-07-05,2연주,1488,96.1,311,C,HSHS
2공장,CH48387,C12,RJ2,72,18.21,8.62,0.02,2025-07-05,2연주,1488,96.1,411,C,HSHS
2공장,CH48387,C12,RJ2,72,18.21,8.62,0.02,2025-07-05,2연주,1488,96.1,511,C,HSHS
2공장,CH48387,C12,RJ2,72,18.21,8.62,0.02,2025-07-05,2연주,1488,96.1,611,C,HSHS
2공장,CH48389,C12,RJ2,73,18.27,8.62,0.02,2025-07-05,2연주,1483,83.5,211,C,HSHS
2공장,CH48389,C12,RJ2,73,18.27,8.62,0.02,2025-07-05,2연주,1483,83.5,311,C,HSHS
2공장,CH48389,C12,RJ2,73,18.27,8.62,0.02,2025-07-05,2연주,1483,83.5,411,C,HSHS
2공장,CH48389,C12,RJ2,73,18.27,8.62,0.02,2025-07-05,4연주,1483,83.5,511,C,HSHS
2공장,CH48389,C12,RJ2,73,18.27,8.62,0.02,2025-07-05,4연주,1483,83.5,611,C,HSHS
2공장,CH48390,C12,RJ2,68,18.24,8.61,0.03,2025-07-05,4연주,1487,91.8,111,C,HSHS
2공장,CH48390,C12,RJ2,68,18.24,8.61,0.03,2025-07-05,4연주,1487,91.8,211,C,HSHS
2공장,CH48390,C12,RJ2,68,18.24,8.61,0.03,2025-07-05,4연주,1487,91.8,311,C,HSHS
2공장,CH48390,C12,RJ2,68,18.24,8.61,0.03,2025-07-05,4연주,1487,91.8,411,C,HSHS
2공장,CH48390,C12,RJ2,68,18.24,8.61,0.03,2025-07-05,4연주,1487,91.8,511,C,HSHS
2공장,CH48390,C12,RJ2,68,18.24,8.61,0.03,2025-07-05,4연주,1487,91.8,611,C,HSHS
2공장,CH48391,C12,RJ2,63,18.18,8.61,0.02,2025-07-05,2연주,1484,95.5,511,C,HSHS
2공장,CH48391,C12,RJ2,63,18.18,8.61,0.02,2025-07-05,2연주,1484,95.5,611,C,HSHS
2공장,CH48391,C12,RJ2,63,18.18,8.61,0.02,2025-07-05,4연주,1484,95.5,111,C,HSHS
2공장,CH48391,C12,RJ2,63,18.18,8.61,0.02,2025-07-05,4연주,1484,95.5,211,C,HSHS
2공장,CH48391,C12,RJ2,63,18.18,8.61,0.02,2025-07-05,4연주,1484,95.5,311,C,HSHS
2공장,CH48391,C12,RJ2,63,18.18,8.61,0.02,2025-07-05,4연주,1484,95.5,411,C,HSHS
2공장,CH48393,C13,RJ1,76,18.25,8.23,0.04,2025-07-05,2연주,1493,90.7,711,C,HSHS
2공장,CH48393,C13,RJ1,76,18.25,8.23,0.04,2025-07-05,2연주,1493,90.7,811,C,HSHS
2공장,CH48393,C13,RJ1,76,18.25,8.23,0.04,2025-07-05,2연주,1493,90.7,911,C,HSHS
2공장,CH48397,C13,RJ1,78,18.22,8.2,0.02,2025-07-06,2연주,1492,94,311,C,HSHS
2공장,CH48397,C13,RJ1,78,18.22,8.2,0.02,2025-07-06,2연주,1492,94,411,C,HSHS
2공장,CH48397,C13,RJ1,78,18.22,8.2,0.02,2025-07-06,2연주,1492,94,511,C,HSHS
2공장,CH48397,C13,RJ1,78,18.22,8.2,0.02,2025-07-06,2연주,1492,94,611,C,HSHS
2공장,CH48398,C13,RJ1,77,18.2,8.22,0.02,2025-07-06,2연주,1493,92,211,C,HSHS
2공장,CH48399,C13,RJ1,73,18.25,8.15,0.02,2025-07-06,2연주,1492,95.5,111,C,HSHS
2공장,CH48399,C13,RJ1,73,18.25,8.15,0.02,2025-07-06,2연주,1492,95.5,211,C,HSHS
2공장,CH48399,C13,RJ1,73,18.25,8.15,0.02,2025-07-06,2연주,1492,95.5,311,C,HSHS
2공장,CH48400,C13,RJ1,74,18.22,8.21,0.01,2025-07-06,1연주,1492,98.5,511,C,HSHS
2공장,CH48400,C13,RJ1,74,18.22,8.21,0.01,2025-07-06,2연주,1492,98.5,111,C,HSHS
2공장,CH48400,C13,RJ1,74,18.22,8.21,0.01,2025-07-06,2연주,1492,98.5,211,C,HSHS
2공장,CH48400,C13,RJ1,74,18.22,8.21,0.01,2025-07-06,2연주,1492,98.5,311,C,HSHS
2공장,CH48400,C13,RJ1,74,18.22,8.21,0.01,2025-07-06,2연주,1492,98.5,411,C,HSHS
2공장,CH48400,C13,RJ1,74,18.22,8.21,0.01,2025-07-06,2연주,1492,98.5,611,C,HSHS
2공장,CH48401,C13,RJ1,78,18.33,8.21,0.01,2025-07-06,2연주,1492,99,311,C,HSHS
2공장,CH48401,C13,RJ1,78,18.33,8.21,0.01,2025-07-06,2연주,1492,99,411,C,HSHS
2공장,CH48401,C13,RJ1,78,18.33,8.21,0.01,2025-07-06,2연주,1492,99,511,C,HSHS
2공장,CH48401,C13,RJ1,78,18.33,8.21,0.01,2025-07-06,2연주,1492,99,611,C,HSHS
2공장,CH48403,C13,RJ1,77,18.41,8.24,0.01,2025-07-06,2연주,1492,95.8,111,C,HSHS
2공장,CH48403,C13,RJ1,77,18.41,8.24,0.01,2025-07-06,2연주,1492,95.8,811,C,HSHS
2공장,CH48404,C13,Other,74,18.26,8.26,0.03,2025-07-06,2연주,1501,94.6,211,C,HSHS
2공장,CH48404,C13,Other,74,18.26,8.26,0.03,2025-07-06,2연주,1501,94.6,411,C,HSHS
2공장,CH48404,C13,Other,74,18.26,8.26,0.03,2025-07-06,2연주,1501,94.6,511,C,HSHS
2공장,CH48404,C13,Other,74,18.26,8.26,0.03,2025-07-06,2연주,1501,94.6,611,C,HSHS
2공장,CH48404,C13,RJ1,74,18.26,8.26,0.03,2025-07-06,2연주,1501,94.6,311,C,HSHS
2공장,CH48405,C13,Other,79,18.27,8.24,0.02,2025-07-06,2연주,1487,69.1,111,C,HSHS
2공장,CH48405,C13,Other,79,18.27,8.24,0.02,2025-07-06,2연주,1487,69.1,211,C,HSHS
2공장,CH48405,C13,Other,79,18.27,8.24,0.02,2025-07-06,2연주,1487,69.1,311,C,HSHS
2공장,CH48405,C13,Other,79,18.27,8.24,0.02,2025-07-06,2연주,1487,69.1,411,C,HSHS
2공장,CH48405,C13,Other,79,18.27,8.24,0.02,2025-07-06,2연주,1487,69.1,511,C,HSHS
2공장,CH48406,C13,Other,79,18.25,8.28,0.02,2025-07-06,2연주,1492,77.1,111,C,HSHS
2공장,CH48406,C13,Other,79,18.25,8.28,0.02,2025-07-06,2연주,1492,77.1,311,C,HSHS
2공장,CH48406,C13,RJ1,79,18.25,8.28,0.02,2025-07-06,2연주,1492,77.1,211,C,HSHS
2공장,CH48406,C13,RJ1,79,18.25,8.28,0.02,2025-07-06,2연주,1492,77.1,411,C,HSHS
2공장,CH48406,C13,RJ1,79,18.25,8.28,0.02,2025-07-06,2연주,1492,77.1,511,C,HSHS
2공장,CH48406,C13,RJ1,79,18.25,8.28,0.02,2025-07-06,2연주,1492,77.1,611,C,HSHS
2공장,CH48407,C13,RJ1,78,18.3,8.26,0.01,2025-07-06,2연주,1491,97,111,C,HSHS
2공장,CH48407,C13,RJ1,78,18.3,8.26,0.01,2025-07-06,2연주,1491,97,211,C,HSHS
2공장,CH48407,C13,RJ1,78,18.3,8.26,0.01,2025-07-06,2연주,1491,97,511,C,HSHS
2공장,CH48407,C13,RZ1,78,18.3,8.26,0.01,2025-07-06,2연주,1491,97,311,C,HSHS
2공장,CH48407,C13,RZ1,78,18.3,8.26,0.01,2025-07-06,2연주,1491,97,411,C,HSHS
2공장,CH48408,C13,Other,76,18.28,8.27,0.02,2025-07-06,2연주,1482,96.8,111,C,HSHS
2공장,CH48408,C13,Other,76,18.28,8.27,0.02,2025-07-06,2연주,1482,96.8,211,C,HSHS
2공장,CH48408,C13,RJ1,76,18.28,8.27,0.02,2025-07-06,2연주,1482,96.8,311,C,HSHS
2공장,CH48408,C13,RJ1,76,18.28,8.27,0.02,2025-07-06,2연주,1482,96.8,411,C,HSHS
2공장,CH48408,C13,RJ1,76,18.28,8.27,0.02,2025-07-06,2연주,1482,96.8,511,C,HSHS
2공장,CH48409,C13,Other,72,18.21,8.22,0.02,2025-07-06,2연주,1474,95.6,111,C,HSHS
2공장,CH48409,C13,Other,72,18.21,8.22,0.02,2025-07-06,2연주,1474,95.6,211,C,HSHS
2공장,CH48409,C13,Other,72,18.21,8.22,0.02,2025-07-06,2연주,1474,95.6,311,C,HSHS
2공장,CH48409,C13,Other,72,18.21,8.22,0.02,2025-07-06,2연주,1474,95.6,411,C,HSHS
2공장,CH48409,C13,Other,72,18.21,8.22,0.02,2025-07-06,2연주,1474,95.6,511,C,HSHS
2공장,CH48410,C13,Other,69,18.18,8.13,0.02,2025-07-06,2연주,1483,95.8,111,C,HSHS
2공장,CH48410,C13,Other,69,18.18,8.13,0.02,2025-07-06,2연주,1483,95.8,211,C,HSHS
2공장,CH48410,C13,Other,69,18.18,8.13,0.02,2025-07-06,2연주,1483,95.8,311,C,HSHS
2공장,CH48410,C13,Other,69,18.18,8.13,0.02,2025-07-06,2연주,1483,95.8,411,C,HSHS
2공장,CH48410,C13,RJ1,69,18.18,8.13,0.02,2025-07-06,2연주,1483,95.8,611,C,HSHS
2공장,CH48410,C13,RJ1,69,18.18,8.13,0.02,2025-07-06,2연주,1483,95.8,711,C,HSHS
2공장,CH48414,C13,RZ1,78,18.31,8.2,0.01,2025-07-06,2연주,1479,91.5,311,C,HSHS
2공장,CH48414,C13,RZ1,78,18.31,8.2,0.01,2025-07-06,2연주,1479,91.5,411,C,HSHS
2공장,CH48414,C13,RZ1,78,18.31,8.2,0.01,2025-07-06,2연주,1479,91.5,511,C,HSHS
2공장,CH48416,C13,RZ1,71,18.17,8.12,0.03,2025-07-07,2연주,1488,93.3,111,C,HSHS
2공장,CH48416,C13,RZ1,71,18.17,8.12,0.03,2025-07-07,2연주,1488,93.3,211,C,HSHS
2공장,CH48416,C13,RZ1,71,18.17,8.12,0.03,2025-07-07,2연주,1488,93.3,411,C,HSHS
2공장,CH48416,C13,RZ1,71,18.17,8.12,0.03,2025-07-07,2연주,1488,93.3,511,C,HSHS
2공장,CH48416,C13,RZ1,71,18.17,8.12,0.03,2025-07-07,2연주,1488,93.3,611,C,HSHS
2공장,CH48417,C13,RZ1,76,18.26,8.18,0.02,2025-07-07,2연주,1491,88.8,211,C,HSHS
2공장,CH48417,C13,RZ1,76,18.26,8.18,0.02,2025-07-07,2연주,1491,88.8,311,C,HSHS
2공장,CH48417,C13,RZ1,76,18.26,8.18,0.02,2025-07-07,2연주,1491,88.8,411,C,HSHS
2공장,CH48417,C13,RZ1,76,18.26,8.18,0.02,2025-07-07,2연주,1491,88.8,511,C,HSHS
2공장,CH48417,C13,RZ1,76,18.26,8.18,0.02,2025-07-07,2연주,1491,88.8,611,C,HSHS
2공장,CH48417,C13,RZ6,76,18.26,8.18,0.02,2025-07-07,2연주,1491,88.8,711,C,HSHS
2공장,CH48418,C13,Other,70,18.37,8.16,0.05,2025-07-07,2연주,1494,95.2,311,C,HSHS
2공장,CH48418,C13,RJ1,70,18.37,8.16,0.05,2025-07-07,2연주,1494,95.2,411,C,HSHS
2공장,CH48418,C13,RJ1,70,18.37,8.16,0.05,2025-07-07,2연주,1494,95.2,511,C,HSHS
2공장,CH48419,C13,Other,73,18.31,8.25,0.02,2025-07-07,2연주,1489,88,311,C,HSHS
2공장,CH48420,C13,RZ1,70,18.2,8.22,0.04,2025-07-07,2연주,1485,83.5,211,C,HSHS
2공장,CH48420,C13,RZ1,70,18.2,8.22,0.04,2025-07-07,2연주,1485,83.5,411,C,HSHS
2공장,CH48420,C13,RZ1,70,18.2,8.22,0.04,2025-07-07,2연주,1485,83.5,511,C,HSHS
2공장,CH48420,C13,RZ6,70,18.2,8.22,0.04,2025-07-07,1연주,1485,83.5,311,C,HSHS
2공장,CH48420,C13,RZ6,70,18.2,8.22,0.04,2025-07-07,2연주,1485,83.5,111,C,HSHS
2공장,CH48420,C13,RZ6,70,18.2,8.22,0.04,2025-07-07,2연주,1485,83.5,611,C,HSHS
2공장,CH48421,C13,Other,74,18.17,8.21,0.02,2025-07-07,2연주,1482,95,111,C,HSHS
2공장,CH48421,C13,Other,74,18.17,8.21,0.02,2025-07-07,2연주,1482,95,211,C,HSHS
2공장,CH48421,C13,Other,74,18.17,8.21,0.02,2025-07-07,2연주,1482,95,311,C,HSHS
2공장,CH48422,C13,Other,74,18.33,8.22,0.02,2025-07-07,2연주,1480,96,211,C,HSHS
2공장,CH48422,C13,RJ1,74,18.33,8.22,0.02,2025-07-07,2연주,1480,96,311,C,HSHS
2공장,CH48422,C13,RJ1,74,18.33,8.22,0.02,2025-07-07,2연주,1480,96,411,C,HSHS
2공장,CH48422,C13,RZ6,74,18.33,8.22,0.02,2025-07-07,2연주,1480,96,111,C,HSHS
2공장,CH48422,C13,RZ6,74,18.33,8.22,0.02,2025-07-07,2연주,1480,96,511,C,HSHS
2공장,CH48422,C13,RZ6,74,18.33,8.22,0.02,2025-07-07,2연주,1480,96,611,C,HSHS
2공장,CH48423,C13,RZ6,74,18.26,8.21,0.02,2025-07-07,2연주,1481,97,411,C,HSHS
2공장,CH48423,C13,RZ6,74,18.26,8.21,0.02,2025-07-07,2연주,1481,97,511,C,HSHS
2공장,CH48423,C13,RZ6,74,18.26,8.21,0.02,2025-07-07,2연주,1481,97,611,C,HSHS
2공장,CH48424,C13,RJ1,68,18.24,8.23,0.02,2025-06-06,2연주,1484,95.4,511,C,HSHS
2공장,CH48429,C13,RJ1,67,18.19,8.18,0.02,2025-07-07,2연주,1494,98.2,211,C,HSHS
2공장,CH48429,C13,RJ1,67,18.19,8.18,0.02,2025-07-07,2연주,1494,98.2,311,C,HSHS
2공장,CH48429,C13,RJ1,67,18.19,8.18,0.02,2025-07-07,2연주,1494,98.2,411,C,HSHS
2공장,CH48429,C13,RJ1,67,18.19,8.18,0.02,2025-07-07,2연주,1494,98.2,511,C,HSHS
2공장,CH48430,C13,RJ1,72,18.25,8.19,0.01,2025-07-07,2연주,1486,70.2,111,C,HSHS
2공장,CH48430,C13,RJ1,72,18.25,8.19,0.01,2025-07-07,2연주,1486,70.2,211,C,HSHS
2공장,CH48430,C13,RJ1,72,18.25,8.19,0.01,2025-07-07,2연주,1486,70.2,311,C,HSHS
2공장,CH48430,C13,RJ1,72,18.25,8.19,0.01,2025-07-07,2연주,1486,70.2,411,C,HSHS
2공장,CH48430,C13,RJ1,72,18.25,8.19,0.01,2025-07-07,2연주,1486,70.2,511,C,HSHS
2공장,CH48431,C13,RJ1,81,18.28,8.24,0.03,2025-07-07,1연주,1495,55.6,411,C,HSHS
2공장,CH48431,C13,RJ1,81,18.28,8.24,0.03,2025-07-07,1연주,1495,55.6,511,C,HSHS
2공장,CH48431,C13,RJ1,81,18.28,8.24,0.03,2025-07-07,2연주,1495,55.6,111,C,HSHS
2공장,CH48431,C13,RJ1,81,18.28,8.24,0.03,2025-07-07,2연주,1495,55.6,211,C,HSHS
2공장,CH48431,C13,RJ1,81,18.28,8.24,0.03,2025-07-07,2연주,1495,55.6,311,C,HSHS
2공장,CH48433,C13,Other,71,18.24,8.16,0.02,2025-07-07,2연주,1497,87.3,211,C,HSHS
2공장,CH48433,C13,Other,71,18.24,8.16,0.02,2025-07-07,2연주,1497,87.3,311,C,HSHS
2공장,CH48433,C13,Other,71,18.24,8.16,0.02,2025-07-07,2연주,1497,87.3,611,C,HSHS
2공장,CH48433,C13,Other,71,18.24,8.16,0.02,2025-07-07,3연주,1497,87.3,511,C,HSHS
2공장,CH48434,C13,Other,74,18.23,8.21,0.02,2025-07-07,2연주,1487,85.3,211,C,HSHS
2공장,CH48434,C13,Other,74,18.23,8.21,0.02,2025-07-07,2연주,1487,85.3,311,C,HSHS
2공장,CH48434,C13,Other,74,18.23,8.21,0.02,2025-07-07,2연주,1487,85.3,411,C,HSHS
2공장,CH48434,C13,Other,74,18.23,8.21,0.02,2025-07-07,2연주,1487,85.3,511,C,HSHS
2공장,CH48435,C13,Other,75,18.27,8.24,0.02,2025-07-07,2연주,1486,95,111,C,HSHS
2공장,CH48435,C13,RZ6,75,18.27,8.24,0.02,2025-07-07,2연주,1486,95,411,C,HSHS
2공장,CH48435,C13,RZ6,75,18.27,8.24,0.02,2025-07-07,2연주,1486,95,511,C,HSHS
2공장,CH48435,C13,RZ6,75,18.27,8.24,0.02,2025-07-07,2연주,1486,95,611,C,HSHS
2공장,CH48435,C13,RZ6,75,18.27,8.24,0.02,2025-07-07,3연주,1486,95,311,C,HSHS
2공장,CH48436,C13,Other,70,18.26,8.21,0.02,2025-07-08,2연주,1483,98.1,111,C,HSHS
2공장,CH48436,C13,Other,70,18.26,8.21,0.02,2025-07-08,2연주,1483,98.1,211,C,HSHS
2공장,CH48436,C13,Other,70,18.26,8.21,0.02,2025-07-08,2연주,1483,98.1,411,C,HSHS
2공장,CH48436,C13,Other,70,18.26,8.21,0.02,2025-07-08,2연주,1483,98.1,611,C,HSHS
